epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
25,0.3506830930709839,0.5921850204467773,0.34303173422813416,0.585689127445221
26,0.34968703985214233,0.5913434028625488,0.3397383689880371,0.5828707814216614
27,0.34865957498550415,0.590474009513855,0.3409002423286438,0.5838665962219238
28,0.34757134318351746,0.5895518064498901,0.33795252442359924,0.5813368558883667
29,0.34650087356567383,0.5886432528495789,0.33687305450439453,0.5804076194763184
30,0.3456587493419647,0.587927520275116,0.3365711271762848,0.5801475048065186
31,0.34509170055389404,0.5874450206756592,0.3354060649871826,0.5791425108909607
32,0.3443540632724762,0.5868168473243713,0.33586227893829346,0.5795362591743469
33,0.3434348404407501,0.5860331654548645,0.3375907242298126,0.5810255408287048
34,0.3430770933628082,0.5857278108596802,0.33440911769866943,0.5782811641693115
35,0.34231266379356384,0.5850749015808105,0.3334459662437439,0.577447772026062
36,0.34171420335769653,0.5845632553100586,0.3326725661754608,0.5767777562141418
37,0.34070685505867004,0.583700954914093,0.33489957451820374,0.5787050724029541
38,0.3404901921749115,0.5835153460502625,0.33168700337409973,0.5759227275848389
39,0.3397434949874878,0.5828751921653748,0.33206138014793396,0.5762476325035095
40,0.33897069096565247,0.5822119116783142,0.33056843280792236,0.5749508142471313
41,0.3384440541267395,0.5817594528198242,0.3302554488182068,0.5746785402297974
42,0.33773142099380493,0.5811466574668884,0.3298834264278412,0.5743547677993774
43,0.33776700496673584,0.5811772346496582,0.32996928691864014,0.5744295120239258
44,0.33684268593788147,0.5803815126419067,0.32900306582450867,0.5735878944396973
45,0.33637526631355286,0.5799786448478699,0.3288370966911316,0.5734431743621826
46,0.33606693148612976,0.5797128081321716,0.32810935378074646,0.5728083252906799
47,0.3355099558830261,0.5792322158813477,0.32812854647636414,0.572825014591217
48,0.3351244330406189,0.5788993239402771,0.32822147011756897,0.5729061365127563
49,0.3346967101097107,0.5785297751426697,0.32758161425590515,0.5723474621772766
50,0.33425095677375793,0.5781444311141968,0.3268697261810303,0.5717251896858215
51,0.33382290601730347,0.5777741074562073,0.3280195891857147,0.5727299451828003
52,0.3335473835468292,0.5775356292724609,0.3266173303127289,0.5715044140815735
53,0.33311787247657776,0.5771636366844177,0.3259941339492798,0.5709589719772339
54,0.3327443599700928,0.5768399834632874,0.32568973302841187,0.5706923007965088
55,0.3323903977870941,0.5765330791473389,0.326833039522171,0.5716931223869324
56,0.33212271332740784,0.576300859451294,0.32792791724205017,0.5726498961448669
57,0.3317449688911438,0.5759730339050293,0.32524195313453674,0.5702998638153076
58,0.3314145803451538,0.5756861567497253,0.32536038756370544,0.5704036951065063
59,0.3310833275318146,0.5753983855247498,0.32582658529281616,0.5708122253417969
60,0.33065009117126465,0.5750218033790588,0.3240157961845398,0.5692238211631775
61,0.3301893174648285,0.5746210217475891,0.32378679513931274,0.5690226554870605
62,0.33010971546173096,0.5745517611503601,0.3241601586341858,0.5693506598472595
63,0.32953450083732605,0.5740509629249573,0.323824405670166,0.5690556764602661
64,0.329399973154068,0.5739337801933289,0.323200523853302,0.5685072541236877
65,0.32899975776672363,0.5735849738121033,0.32323119044303894,0.568534255027771
66,0.3287947177886963,0.5734062194824219,0.3251725137233734,0.5702390074729919
67,0.3283689022064209,0.5730348229408264,0.3235072195529938,0.5687769651412964
68,0.3283708691596985,0.5730364918708801,0.3225129544734955,0.5679022073745728
69,0.32794979214668274,0.5726690292358398,0.3224574327468872,0.5678533315658569
70,0.3274862766265869,0.5722641944885254,0.32221171259880066,0.5676369667053223
71,0.32735899090766907,0.5721529722213745,0.3219723105430603,0.5674260258674622
72,0.32724282145500183,0.5720514059066772,0.32218262553215027,0.5676113367080688
73,0.32675817608833313,0.571627676486969,0.32228296995162964,0.5676997303962708
74,0.3267087936401367,0.5715844631195068,0.32181984186172485,0.5672916769981384
75,0.326221764087677,0.5711582899093628,0.321672648191452,0.5671619176864624
76,0.32600322365760803,0.570966899394989,0.32158949971199036,0.5670886039733887
77,0.3258635401725769,0.5708445906639099,0.32122212648391724,0.5667645931243896
78,0.325648695230484,0.5706563591957092,0.32070523500442505,0.5663084387779236
79,0.32533881068229675,0.5703848004341125,0.32050541043281555,0.5661319494247437
80,0.32510924339294434,0.570183515548706,0.32056260108947754,0.5661824941635132
81,0.32499074935913086,0.5700795650482178,0.3204243779182434,0.5660603642463684
82,0.3247496485710144,0.5698680877685547,0.32007765769958496,0.5657540559768677
83,0.3244844377040863,0.5696353316307068,0.31993260979652405,0.5656258463859558
84,0.32439231872558594,0.5695544481277466,0.32171395421028137,0.5671983361244202
85,0.32413479685783386,0.5693283677101135,0.319754034280777,0.5654679536819458
86,0.32359233498573303,0.5688517689704895,0.31979620456695557,0.5655052661895752
87,0.32354429364204407,0.5688095092773438,0.3196856379508972,0.5654075145721436
88,0.3235948979854584,0.568854033946991,0.3189666271209717,0.564771294593811
89,0.32307764887809753,0.56839919090271,0.31912538409233093,0.5649118423461914
90,0.3228699266910553,0.5682164430618286,0.3221389055252075,0.567572832107544
91,0.32263460755348206,0.5680093169212341,0.3188829720020294,0.5646972060203552
92,0.32270926237106323,0.5680750608444214,0.3186638057231903,0.5645031332969666
93,0.32228603959083557,0.5677024126052856,0.31891825795173645,0.5647284984588623
94,0.3223079442977905,0.5677217245101929,0.3192540109157562,0.5650256872177124
95,0.32191166281700134,0.5673725605010986,0.3188159763813019,0.5646378993988037
96,0.32170161604881287,0.5671874284744263,0.31880420446395874,0.564627468585968
97,0.32149091362953186,0.5670017004013062,0.3189883232116699,0.5647904872894287
98,0.32142215967178345,0.5669410228729248,0.3191608786582947,0.564943253993988
99,0.32121071219444275,0.5667545199394226,0.3195129930973053,0.565254807472229
100,0.32091695070266724,0.5664952993392944,0.31778430938720703,0.563723623752594
101,0.3208561837673187,0.5664416551589966,0.31830212473869324,0.564182698726654
102,0.32064223289489746,0.5662527680397034,0.3181316554546356,0.5640316009521484
103,0.3205311596393585,0.5661547183990479,0.3176394999027252,0.5635951161384583
104,0.32040703296661377,0.5660450458526611,0.3184778392314911,0.5643383860588074
105,0.320176899433136,0.5658417344093323,0.3182479739189148,0.5641347169876099
106,0.3199854791164398,0.5656725764274597,0.31800922751426697,0.5639230608940125
107,0.32001999020576477,0.5657030940055847,0.3174183666706085,0.5633988976478577
108,0.319464772939682,0.5652121305465698,0.3170417845249176,0.5630646347999573
109,0.3194354474544525,0.5651862025260925,0.31775373220443726,0.5636965036392212
110,0.31913888454437256,0.5649237632751465,0.31692400574684143,0.5629600286483765
111,0.3190864324569702,0.5648773312568665,0.318325400352478,0.5642033219337463
112,0.31917837262153625,0.5649587512016296,0.31675028800964355,0.562805712223053
113,0.31872326135635376,0.564555823802948,0.3170934021472931,0.5631104707717896
114,0.3188141882419586,0.5646363496780396,0.31648701429367065,0.5625717639923096
115,0.3187257945537567,0.5645580291748047,0.3166643977165222,0.5627294182777405
116,0.3184284567832947,0.5642946362495422,0.31671807169914246,0.5627771019935608
117,0.31808242201805115,0.5639879703521729,0.3165077865123749,0.5625902414321899
118,0.31788110733032227,0.5638094544410706,0.3167499601840973,0.5628054141998291
119,0.31814926862716675,0.5640472173690796,0.316476047039032,0.5625620484352112
120,0.3175903856754303,0.5635515451431274,0.3160600960254669,0.5621922016143799
121,0.31748664379119873,0.5634595155715942,0.3162425756454468,0.5623545050621033
122,0.3173564076423645,0.5633439421653748,0.31722667813301086,0.5632287859916687
123,0.31716296076774597,0.5631722211837769,0.31662070751190186,0.5626905560493469
124,0.3170213997364044,0.5630465149879456,0.31575655937194824,0.5619221925735474
125,0.31681546568870544,0.5628635883331299,0.3156448006629944,0.561822772026062
126,0.3168501555919647,0.5628944039344788,0.3164384067058563,0.5625285506248474
127,0.31661897897720337,0.5626890659332275,0.31544947624206543,0.5616489052772522
128,0.31644415855407715,0.5625336766242981,0.3157692849636078,0.5619335174560547
129,0.316458523273468,0.56254643201828,0.3154142200946808,0.5616174936294556
130,0.31619563698768616,0.5623127818107605,0.31578561663627625,0.5619480609893799
131,0.31595996022224426,0.5621031522750854,0.3154688775539398,0.5616661310195923
132,0.31602728366851807,0.5621630549430847,0.3158456087112427,0.5620014071464539
133,0.3157317340373993,0.5619001388549805,0.3151543438434601,0.5613861083984375
134,0.3157097101211548,0.5618805289268494,0.31518250703811646,0.5614112019538879
135,0.31548044085502625,0.5616764426231384,0.3155349791049957,0.5617250204086304
136,0.31550100445747375,0.5616947412490845,0.3148987889289856,0.5611584186553955
137,0.3152084946632385,0.5614343285560608,0.31559091806411743,0.5617747902870178
138,0.3150617182254791,0.5613035559654236,0.3149842917919159,0.5612345933914185
139,0.3151443898677826,0.561377227306366,0.3155825436115265,0.5617673397064209
140,0.31483194231987,0.5610988736152649,0.3168187439441681,0.5628665089607239
141,0.3147861361503601,0.5610580444335938,0.3145706057548523,0.5608659386634827
142,0.31453031301498413,0.5608299970626831,0.3148066997528076,0.5610763430595398
143,0.3143876791000366,0.5607028603553772,0.31433022022247314,0.5606516003608704
144,0.3143058121204376,0.5606298446655273,0.31490495800971985,0.5611639022827148
145,0.31408804655075073,0.5604355931282043,0.31435778737068176,0.5606761574745178
146,0.31400689482688904,0.5603631734848022,0.3151356279850006,0.5613694190979004
147,0.3138541281223297,0.5602268576622009,0.31546550989151,0.5616631507873535
148,0.3138059675693512,0.5601838827133179,0.3142460286617279,0.5605764985084534
149,0.3139552175998688,0.5603170394897461,0.31465843319892883,0.5609441995620728
150,0.3135893940925598,0.5599905252456665,0.3144863247871399,0.5607907772064209
151,0.31334835290908813,0.5597752332687378,0.3147909641265869,0.5610623359680176
152,0.31352928280830383,0.5599368214607239,0.3144902288913727,0.5607942938804626
153,0.3132982552051544,0.5597305297851562,0.3142637014389038,0.5605922937393188
154,0.3129291236400604,0.5594006776809692,0.31387776136398315,0.5602479577064514
155,0.3128467798233032,0.5593270659446716,0.313960999250412,0.5603222250938416
156,0.3128008544445038,0.5592859983444214,0.3140379786491394,0.5603908896446228
157,0.31261107325553894,0.5591163039207458,0.3143358826637268,0.5606566667556763
158,0.3124416172504425,0.5589647889137268,0.3139979839324951,0.5603551864624023
159,0.31233248114585876,0.5588671565055847,0.31426170468330383,0.5605905055999756
160,0.3123318552970886,0.5588666200637817,0.31432098150253296,0.5606433749198914
161,0.3121899366378784,0.5587396025657654,0.31369954347610474,0.5600888729095459
162,0.3119364380836487,0.5585126876831055,0.3139347434043884,0.5602988004684448
163,0.31200066208839417,0.5585702061653137,0.31361210346221924,0.5600107908248901
164,0.3118930757045746,0.5584738850593567,0.3134084939956665,0.5598289966583252
165,0.3117005527019501,0.5583015084266663,0.31331583857536316,0.5597462058067322
166,0.31157881021499634,0.5581924319267273,0.31394144892692566,0.5603047609329224
167,0.3115471601486206,0.558164119720459,0.31338977813720703,0.5598122477531433
168,0.31142401695251465,0.5580537915229797,0.31344443559646606,0.5598610639572144
169,0.3111729621887207,0.5578287839889526,0.31369906663894653,0.5600884556770325
170,0.3109978437423706,0.5576717853546143,0.3157067894935608,0.5618779063224792
171,0.31095877289772034,0.5576367974281311,0.31339967250823975,0.5598210692405701
172,0.31085696816444397,0.5575454831123352,0.3134814202785492,0.5598940849304199
173,0.3107684850692749,0.5574661493301392,0.3128415644168854,0.5593224167823792
174,0.31070849299430847,0.557412326335907,0.31447359919548035,0.5607794523239136
175,0.3105185329914093,0.5572419166564941,0.31546255946159363,0.5616605281829834
176,0.3107205629348755,0.5574231147766113,0.3129996657371521,0.5594636797904968
177,0.31031009554862976,0.5570548176765442,0.3132694959640503,0.5597047805786133
178,0.3103025257587433,0.5570480227470398,0.3126826882362366,0.5591803789138794
179,0.31005337834358215,0.5568243861198425,0.31280943751335144,0.5592936873435974
180,0.3097461760044098,0.5565484166145325,0.31638363003730774,0.5624799132347107
181,0.3098582327365875,0.5566490888595581,0.31498605012893677,0.5612362027168274
182,0.30973291397094727,0.5565364956855774,0.31284990906715393,0.5593298673629761
183,0.30970871448516846,0.5565147995948792,0.3157619535923004,0.5619270205497742
184,0.3094361126422882,0.5562698245048523,0.3132361173629761,0.5596749782562256
185,0.30938199162483215,0.5562211275100708,0.3134039640426636,0.5598249435424805
186,0.30940407514572144,0.5562410354614258,0.31329214572906494,0.5597250461578369
187,0.3091806173324585,0.5560401082038879,0.3125472068786621,0.559059202671051
188,0.30920132994651794,0.5560587048530579,0.31710460782051086,0.563120424747467
189,0.30931520462036133,0.556161105632782,0.31590765714645386,0.5620566606521606
190,0.3090192377567291,0.5558949708938599,0.31224510073661804,0.5587889552116394
191,0.3087216317653656,0.5556272268295288,0.31268632411956787,0.5591835975646973
192,0.30862072110176086,0.5555363893508911,0.31216591596603394,0.5587180852890015
193,0.308646559715271,0.5555596351623535,0.312622994184494,0.5591269731521606
194,0.3083464503288269,0.5552895069122314,0.31301644444465637,0.5594787001609802
195,0.30833306908607483,0.5552774667739868,0.3125793933868408,0.5590879917144775
196,0.30833035707473755,0.555275022983551,0.312833309173584,0.559315025806427
197,0.30826887488365173,0.5552196502685547,0.31277790665626526,0.5592654943466187
198,0.30804765224456787,0.5550203919410706,0.31318843364715576,0.5596323609352112
199,0.3079783022403717,0.554957926273346,0.313050240278244,0.5595089197158813
200,0.3076831102371216,0.5546919107437134,0.3120972514152527,0.558656632900238
201,0.3076707124710083,0.5546807050704956,0.31412655115127563,0.560469925403595
202,0.30766531825065613,0.5546758770942688,0.31244534254074097,0.5589681267738342
203,0.3076028525829315,0.554619550704956,0.31284987926483154,0.5593298077583313
204,0.30750778317451477,0.554533839225769,0.31273847818374634,0.5592302083969116
205,0.30734190344810486,0.5543842315673828,0.3121597170829773,0.5587125420570374
206,0.3073532283306122,0.5543944835662842,0.312894344329834,0.5593695640563965
207,0.30740007758140564,0.5544366836547852,0.3127193748950958,0.5592131614685059
208,0.3071146011352539,0.5541791915893555,0.3120049238204956,0.5585740208625793
209,0.3068644404411316,0.5539534687995911,0.31312692165374756,0.5595774054527283
210,0.30669108033180237,0.5537969470024109,0.3120794892311096,0.5586407780647278
211,0.3068515658378601,0.5539418458938599,0.3120299279689789,0.5585963726043701
212,0.3067023456096649,0.5538071393966675,0.3121565878391266,0.5587097406387329
213,0.3066278398036957,0.5537398457527161,0.31270134449005127,0.5591970086097717
214,0.306414395570755,0.5535470843315125,0.31279057264328003,0.559276819229126
215,0.3064328730106354,0.5535637736320496,0.3126344382762909,0.559137225151062
216,0.3063967525959015,0.5535311698913574,0.31198036670684814,0.5585520267486572
217,0.3061733841896057,0.553329348564148,0.3127649426460266,0.5592538714408875
218,0.30621397495269775,0.5533660054206848,0.3118689954280853,0.558452308177948
219,0.3061475157737732,0.553305983543396,0.31211182475090027,0.5586696863174438
220,0.30588194727897644,0.5530659556388855,0.31173157691955566,0.5583292841911316
221,0.30572837591171265,0.5529270768165588,0.3118892312049866,0.5584704279899597
222,0.3056831657886505,0.5528861880302429,0.31203383207321167,0.5585998892784119
223,0.3055359423160553,0.5527530312538147,0.31174102425575256,0.5583377480506897
224,0.30546557903289795,0.5526893734931946,0.31356969475746155,0.5599729418754578
225,0.3053566813468933,0.5525908470153809,0.31238579750061035,0.558914840221405
226,0.30560004711151123,0.5528110265731812,0.314805805683136,0.5610755681991577
227,0.3055027425289154,0.5527229905128479,0.3115966022014618,0.5582084059715271
228,0.3051631450653076,0.5524157285690308,0.3121562898159027,0.5587095022201538
229,0.30518975853919983,0.55243980884552,0.31174352765083313,0.5583399534225464
230,0.3049027621746063,0.5521799921989441,0.3116251230239868,0.558233916759491
231,0.3048414885997772,0.5521245002746582,0.31187704205513,0.5584595203399658
232,0.30471348762512207,0.5520085692405701,0.31756043434143066,0.5635250210762024
233,0.3045515716075897,0.5518618822097778,0.311839759349823,0.5584261417388916
234,0.3045350909233093,0.551846981048584,0.3134523332118988,0.5598680973052979
235,0.30457282066345215,0.5518811345100403,0.31163084506988525,0.5582390427589417
236,0.3042890429496765,0.5516240000724792,0.31158557534217834,0.5581985116004944
237,0.3044271469116211,0.5517491698265076,0.3115485906600952,0.5581653714179993
238,0.30416426062583923,0.5515108704566956,0.31435835361480713,0.5606766939163208
239,0.30418968200683594,0.5515339374542236,0.31316548585891724,0.5596118569374084
240,0.30419567227363586,0.5515393614768982,0.31196892261505127,0.5585417747497559
241,0.3040649890899658,0.5514208674430847,0.3119468092918396,0.5585219860076904
242,0.3038652837276459,0.5512397885322571,0.312120646238327,0.558677613735199
243,0.30372095108032227,0.5511088371276855,0.3126853406429291,0.5591827034950256
244,0.30359750986099243,0.5509968400001526,0.3112941086292267,0.5579373836517334
245,0.30373701453208923,0.5511233806610107,0.31261590123176575,0.5591206550598145
246,0.30359262228012085,0.5509923696517944,0.31159383058547974,0.5582059025764465
247,0.30352675914764404,0.5509326457977295,0.31265705823898315,0.5591574311256409
248,0.3032837212085724,0.550711989402771,0.31140533089637756,0.5580370426177979
249,0.3034520149230957,0.5508647561073303,0.3114462196826935,0.5580736994743347
250,0.30314701795578003,0.5505878925323486,0.3113621175289154,0.5579982995986938
251,0.3033531904220581,0.5507750511169434,0.31145718693733215,0.5580834746360779
252,0.3031291961669922,0.5505716800689697,0.3149731755256653,0.5612246990203857
253,0.3030102252960205,0.5504636168479919,0.31255781650543213,0.5590686798095703
254,0.3026789426803589,0.5501626133918762,0.31293851137161255,0.5594090819358826
255,0.3027534484863281,0.5502303242683411,0.31133875250816345,0.5579773783683777
256,0.3026207983493805,0.5501098036766052,0.3116883337497711,0.5582905411720276
257,0.30257585644721985,0.5500689744949341,0.3116835355758667,0.5582862496376038
258,0.30240949988365173,0.5499176979064941,0.31460174918174744,0.560893714427948
259,0.3023414611816406,0.5498558282852173,0.3129115104675293,0.5593849420547485
260,0.3025047481060028,0.5500043034553528,0.3133678734302521,0.559792697429657
261,0.3023712635040283,0.5498829483985901,0.31195151805877686,0.5585262179374695
262,0.3024142384529114,0.549921989440918,0.31126779317855835,0.5579137802124023
263,0.3020380735397339,0.549579918384552,0.31113550066947937,0.5577952265739441
264,0.30205053091049194,0.5495912432670593,0.31341639161109924,0.5598360300064087
265,0.3018694519996643,0.5494264364242554,0.3111982047557831,0.5578514337539673
266,0.30193671584129333,0.5494876503944397,0.31236693263053894,0.5588979721069336
267,0.30180642008781433,0.5493690967559814,0.3120492100715637,0.558613657951355
268,0.30166664719581604,0.549241840839386,0.3120177090167999,0.5585854649543762
269,0.3016337752342224,0.5492119193077087,0.3117773234844208,0.5583702325820923
270,0.3016461133956909,0.5492231845855713,0.3114418387413025,0.5580697655677795
271,0.30145174264907837,0.5490462183952332,0.3120659291744232,0.5586286187171936
272,0.30156973004341125,0.5491536259651184,0.31116577982902527,0.5578223466873169
273,0.3014833331108093,0.5490749478340149,0.3112916946411133,0.5579352378845215
274,0.3013388216495514,0.5489433407783508,0.31265634298324585,0.5591567754745483
275,0.3011247217655182,0.5487483143806458,0.31196099519729614,0.5585346817970276
276,0.30105894804000854,0.5486883521080017,0.31208065152168274,0.558641791343689
277,0.3009531497955322,0.5485919713973999,0.3114456832408905,0.5580732226371765
278,0.3010128140449524,0.5486463308334351,0.3128342926502228,0.5593159198760986
279,0.3008885085582733,0.548533022403717,0.3122576177120209,0.5588001608848572
280,0.30068445205688477,0.548346996307373,0.31107109785079956,0.5577374696731567
281,0.300455778837204,0.548138439655304,0.3117172122001648,0.5583164095878601
282,0.30117908120155334,0.5487978458404541,0.31173133850097656,0.5583290457725525
283,0.3004535138607025,0.5481364130973816,0.3108111619949341,0.557504415512085
284,0.30025261640548706,0.5479531288146973,0.3109126687049866,0.557595431804657
285,0.3003002107143402,0.5479965209960938,0.31255626678466797,0.5590673089027405
286,0.300173819065094,0.5478811860084534,0.3109692931175232,0.5576462149620056
287,0.3003360331058502,0.5480292439460754,0.3109743297100067,0.5576507449150085
288,0.3001704514026642,0.5478781461715698,0.3113133907318115,0.5579546689987183
289,0.3001003563404083,0.547814130783081,0.31102269887924194,0.5576940774917603
290,0.30014607310295105,0.5478559136390686,0.31091803312301636,0.5576002597808838
291,0.299992173910141,0.547715425491333,0.31152865290641785,0.5581475496292114
292,0.29983460903167725,0.5475715398788452,0.31104686856269836,0.5577157735824585
293,0.2997404634952545,0.5474855899810791,0.31316322088241577,0.5596098899841309
294,0.29964479804039,0.5473982095718384,0.3116282820701599,0.5582367777824402
295,0.2996220290660858,0.5473774075508118,0.31127694249153137,0.5579220056533813
296,0.29961106181144714,0.5473673939704895,0.31238725781440735,0.5589161515235901
297,0.299370676279068,0.5471477508544922,0.3130894601345062,0.5595439672470093
298,0.29935380816459656,0.5471323132514954,0.31119853258132935,0.5578517317771912
299,0.2994147837162018,0.5471880435943604,0.3146691918373108,0.5609537959098816
300,0.2994222939014435,0.5471948981285095,0.31123101711273193,0.5578808188438416
301,0.2993660569190979,0.5471435189247131,0.3110228478908539,0.5576941967010498
302,0.29895904660224915,0.5467714667320251,0.3113875091075897,0.558021068572998
303,0.2991059124469757,0.5469057559967041,0.310943067073822,0.5576226711273193
304,0.299017071723938,0.5468245148658752,0.31122973561286926,0.5578796863555908
305,0.298924058675766,0.5467394590377808,0.3111964166164398,0.5578498244285583
306,0.29877063632011414,0.5465991497039795,0.3136899471282959,0.5600802898406982
307,0.29879119992256165,0.5466179251670837,0.3111862242221832,0.5578407049179077
308,0.2987874150276184,0.5466144680976868,0.31121641397476196,0.5578677654266357
309,0.2984462380409241,0.546302318572998,0.31222209334373474,0.5587683916091919
310,0.29844725131988525,0.5463032722473145,0.3118123710155487,0.5584016442298889
311,0.2986724078655243,0.5465092658996582,0.310687780380249,0.5573937296867371
312,0.2983294129371643,0.546195387840271,0.31086447834968567,0.5575522184371948
313,0.29839205741882324,0.5462527275085449,0.31112316250801086,0.5577841401100159
314,0.29862773418426514,0.5464684367179871,0.3118591904640198,0.558443546295166
315,0.29807329177856445,0.5459609031677246,0.31132587790489197,0.5579658150672913
316,0.2980938255786896,0.5459796786308289,0.3112182915210724,0.5578694343566895
317,0.29804959893226624,0.5459391474723816,0.31155484914779663,0.5581709742546082
318,0.2980875074863434,0.5459738969802856,0.31290748715400696,0.5593813061714172
319,0.2980298697948456,0.5459210872650146,0.31230905652046204,0.5588461756706238
320,0.297980397939682,0.5458757877349854,0.3124522864818573,0.5589743256568909
321,0.2979288697242737,0.5458285808563232,0.3111303448677063,0.5577905774116516
322,0.2976926267147064,0.5456121563911438,0.3128165900707245,0.5593000650405884
323,0.2977999150753021,0.5457104444503784,0.3117313086986542,0.5583290457725525
324,0.2975093424320221,0.545444130897522,0.3148234188556671,0.5610912442207336
325,0.29743829369544983,0.5453790426254272,0.3115822672843933,0.5581955313682556
326,0.29751503467559814,0.5454493761062622,0.31120043992996216,0.5578534007072449
327,0.29741498827934265,0.5453576445579529,0.3113260269165039,0.5579659938812256
328,0.29742416739463806,0.5453660488128662,0.3111373484134674,0.5577968955039978
329,0.29715555906295776,0.5451197624206543,0.311500608921051,0.5581223964691162
330,0.29722559452056885,0.5451840162277222,0.31238844990730286,0.558917224407196
331,0.2972346544265747,0.545192301273346,0.3112885653972626,0.5579323768615723
332,0.29712092876434326,0.545087993144989,0.3113066852092743,0.557948648929596
333,0.29707929491996765,0.545049786567688,0.3110424280166626,0.5577117800712585
334,0.2970221936702728,0.5449973940849304,0.31148412823677063,0.5581076145172119
335,0.2969874143600464,0.5449655055999756,0.3115456700325012,0.5581627488136292
336,0.2971244156360626,0.5450912117958069,0.31118160486221313,0.5578365325927734
337,0.2968774437904358,0.5448645949363708,0.3116886615753174,0.5582908391952515
338,0.2967175543308258,0.5447178483009338,0.31125178933143616,0.5578994750976562
339,0.29656973481178284,0.544582188129425,0.3111904263496399,0.5578444600105286
340,0.2966083884239197,0.5446176528930664,0.3120499849319458,0.5586143732070923
341,0.29667121171951294,0.544675350189209,0.31077098846435547,0.5574683547019958
342,0.29645249247550964,0.5444745421409607,0.3117256462574005,0.5583239793777466
343,0.2963732182979584,0.5444017052650452,0.31145942211151123,0.5580855011940002
344,0.29634159803390503,0.5443726778030396,0.3119957745075226,0.5585658550262451
345,0.29607686400413513,0.5441294312477112,0.31102344393730164,0.5576947331428528
346,0.29632383584976196,0.5443563461303711,0.31168967485427856,0.5582917332649231
347,0.29611971974372864,0.5441688299179077,0.3118869662284851,0.5584684014320374
348,0.2961083650588989,0.544158399105072,0.311886191368103,0.5584677457809448
349,0.29608654975891113,0.5441383719444275,0.3109375834465027,0.5576177835464478
350,0.2957506775856018,0.543829619884491,0.3115600049495697,0.5581756234169006
351,0.2958337962627411,0.543906033039093,0.31168460845947266,0.5582872033119202
352,0.2959687411785126,0.5440300703048706,0.31074947118759155,0.5574491024017334
353,0.2956617772579193,0.5437479019165039,0.3113115429878235,0.5579530000686646
354,0.2956089973449707,0.5436993837356567,0.3109610080718994,0.5576387643814087
355,0.2955936789512634,0.543685257434845,0.31139856576919556,0.5580309629440308
356,0.29551538825035095,0.5436132550239563,0.3127481937408447,0.5592389106750488
357,0.2954833507537842,0.5435838103294373,0.3112778961658478,0.5579228401184082
358,0.2953486442565918,0.5434598922729492,0.31090396642684937,0.5575876235961914
359,0.29536139965057373,0.54347163438797,0.31086885929107666,0.55755615234375
360,0.295624703168869,0.5437138080596924,0.31127238273620605,0.5579178929328918
361,0.2952529788017273,0.543371856212616,0.31245800852775574,0.5589794516563416
362,0.29525506496429443,0.5433737635612488,0.3113469183444977,0.5579847097396851
363,0.29503560066223145,0.543171763420105,0.3111327290534973,0.5577927231788635
364,0.29526033997535706,0.5433786511421204,0.3121851682662964,0.5587353110313416
365,0.29511451721191406,0.5432444214820862,0.3115440905094147,0.5581613779067993
366,0.2948862612247467,0.5430343151092529,0.31132230162620544,0.5579626560211182
367,0.2949015200138092,0.5430483222007751,0.31099531054496765,0.5576695203781128
368,0.2946658134460449,0.542831301689148,0.3122519254684448,0.5587950944900513
369,0.2947031259536743,0.5428656339645386,0.31412768363952637,0.5604709386825562
